SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,mbID,Energy,ArtistFamiliarity,Hotness,end_of_fade_in,key,keyConfidence,Loudness,mode,mode_confidence,start_of_fade_out
6011,SORKSWH12A8C1452B4,320414,A Year Of Time,AR0X3JJ1187FB3A9A7,,McLellan FL,,Hank Locklin,0,149.2371,2,0.662,106.941,3,0.68,Rio Grande Waltz,0,c8d0d74b-80eb-4746-8cea-f5df78b4b90c,0,0.6357570221,0.37943697224,0,2,0.662,-15.995,1,0.611,144.446
6012,SOCMHBT12A8C13D634,219550,Phylyps Trak II,AR2CM6U1187B999EB7,52.51607,Berlin Germany,13.37698,Basic Channel,0,793.62567,11,0.005,127.923,4,0,Phylyps Trak II/II,1994,d145a57e-7afb-4793-8cc4-2fad292374ef,0,0.553637086196,0.360200447869,0.125,11,0.005,-12.593,1,0.095,773.648
6013,SOHGYDF12A6D4FCD5E,127491,The Early Years_ CD C: 1952-1954,AR3DYAD1187FB3964E,36.20201,Luttrell TN,-83.74416,Chet Atkins,0,173.68771,5,0.813,98.117,1,0.109,Get Up & Go,0,5810667a-9db6-4fd0-abac-667cdac5d415,0,0.586304844629,0.414578836544,0.165,5,0.813,-11.851,1,0.708,166.69
6014,SOYALFX12A8C143637,704088,Riddim Driven - Adrenaline,AR202MX1187B9B0383,,,,Tanto Metro & Devonte,0,207.33342,1,0.657,195.976,5,1,Honey I Sugar Pie,2003,4910c255-cd1c-4f3e-a2c1-6e419b162220,0,0.611788253947,0.336726841409,0.189,1,0.657,-8.41,1,0.399,201.781
6015,SOBHRIK12A6D4F6E75,24732,Tomorrow,ARB3YS71187FB4E54E,,,,Tomorrow,0,173.26975,2,0.682,138.028,4,0,Colonel Brown (1999 Digital Remaster),0,ba713ef2-53b7-4990-92ff-8611dd6cb716,0,0.679616957473,0.354472191052,0.384,2,0.682,-11.216,1,0.532,165.912
6016,SOBHGWG12A6D4F50D2,32680,Blue All The Way,ARGXNS21187B999665,27.9758,Florida,-81.54106,Tina Britt,0,177.94567,3,0.69,118.835,1,0.201,He Put The Hurt On Me,2006,e2388d6b-e615-45ce-a3b1-f82d36b29269,0,0.360613669968,0,0.62,3,0.69,-7.162,1,0.559,168.176
6017,SORERTC12A8AE454B3,279573,Experience: Expanded (Remastered),AR4L4WQ1187FB51996,,Braintree Essex England,,The Prodigy,0,252.52526,6,0.478,215.916,5,1,Music Reach (1/2/3/4) (Remastered),0,4a4ee089-93b1-4470-af9a-6ff575d32704,0,0.638614022451,0.601436482837,0,6,0.478,-5.434,0,0.504,249.661
6018,SOHLFWF12A58A7989F,254082,Cabeça elétrica coração acústico,AR0B5HI1187B9B9DB9,,,,Silvério Pessoa,0,364.48608,4,0.64,95.997,3,1,Eu vi a maquina voadora,0,5d14f4d0-2f40-42fc-8dbe-3d729314fa12,0,0.485049268296,0.258224090302,3.338,4,0.64,-11.448,1,0.609,335.882
6019,SOCYTFB12AB017F7CE,349121,John Holt's 21 Miles From You,ARJPZSG1187FB3E985,18.01571,Kingston Jamaica,-76.79731,John Holt,0,170.50077,8,0.708,166.05,4,0.281,The Tide Is High - Original,0,38d64df7-5b7f-42ca-9d98-9541640ca84f,0,0.629463245187,0.424791235571,0.125,8,0.708,-13.898,1,0.548,165.03
6020,SOVZIXG12AC3DF5331,684294,The Best Of X-Static,ARFZNDU1187FB417FC,,,,X-Static,0,262.79138,1,0.131,98.645,5,0.927,Murderous Style,0,e22e9902-4415-4c7d-8527-32611bd603d1,0,0.600353314,0.386751475238,0.35,1,0.131,-12.139,1,0.294,259.309
6021,SOATHUP12A8C131DC3,142667,Resurrection,ARDEC2A1187B9A460E,,Cleveland OH,,Chimaira,0,323.18649,7,0.631,150.11,4,0.852,The Flame,2007,d624df22-b03d-4746-ac28-a4bd72aeec26,0,0.837450128295,0.476760867098,0,7,0.631,-4.238,1,0.509,323.186
6022,SODMROC12A8C1443E7,610244,Karaoke: Country Queen - Singing to the Hits,ARKRQSV1187B99FB13,35.14968,Memphis TN,-90.04892,Deborah Allen,0,189.57016,6,0.755,67.904,4,0.655,I Will Always Love You,2005,c4a20639-20b1-43f8-8267-e9163f60cfee,0,0.510798010512,0.352235516546,0,6,0.755,-11.156,1,0.726,178.927
6023,SOSFVEI12A6D4F7C84,22067,The Master Musicians of Jajouka,AR0N0DX1187FB41327,51.50632,London England,-0.12714,The Master Musicians of Jajouka featuring Bachir Attar,0,623.72526,8,0.443,131.578,4,0.519,The Truth Forever,0,4fafdd2b-4cd0-4cc7-a338-cd94cfceeea4,0,0.637181283968,0.44913995104,0,8,0.443,-15.926,1,0.403,623.725
6024,SOCSZYG12AB01871C2,373723,Shake A Hand,ARH4Z031187B9A71F2,40.73197,Newark NJ,-74.17418,Faye Adams,0,144.1171,3,0,110.323,3,1,My Greatest Desire,1961,8f2974e0-3647-48f6-86f8-603a2c5f31ae,0,0.396455253917,0.299230367929,0.502,3,0,-11.508,1,0.267,140.353
6025,SOESWTI12AB0184D39,808649,L'odio del mondo rese l'uomo schiavo dell'amore,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,0,222.17098,1,0.567,187.716,4,0,Sta giu' (feat. Dj Rockdrive),0,5cad62bb-d08e-4ed7-9b22-7c2026587fc4,0,0.616884544037,0.343844499414,0,1,0.567,-4.184,1,0.616,219.951
6026,SOVWNAS12A8C130573,283030,This Is Ty Herndon:  Greatest Hits,ART09111187FB5BF48,32.36503,Meridian MS,-88.70307,Ty Herndon;Stephanie Bentley,0,295.3922,10,0.782,74.166,5,0.785,Heart Half Empty,0,ef354948-8135-45c0-b48e-9d82fa85e20f,0,0.654644974646,0.450775217814,0.288,10,0.782,-7.688,1,0.71,284.102
6027,SOUGZYV12A8C143A6F,615142,Greatest Hits Vol. II,AR0NQD81187FB3AD13,32.74863,Fort Worth TX,-97.32925,Gary Morris,0,228.5971,7,0.752,81.809,4,0,You're Welcome To Tonight (Duet w/ Lynn Anderson) (Album Version),0,b557566c-3987-4548-846a-a685ac096db7,0,0.442024981097,0.286032616918,0.27,7,0.752,-12.584,1,0.723,220.085
6028,SOUHBIP12AF72A14DA,94385,Old Lions (in the world of snarling sheep),ARWQQYJ1187B9ADC4C,,NY - Upstate NY,,Anubis Spire,0,316.89098,9,0.639,161.621,4,0.676,It Has Been A Long Time_ Hasn't It,0,f1145277-588e-4d5c-861b-98d266e8c561,0,0.775268768722,0.415011400261,7.68,9,0.639,-18.533,1,0.498,312.163
6029,SOVUDJB12A6D4F68C4,22367,Essential_ The Very Best Of...,ARB29H41187B98F0EF,41.88415,Chicago,-87.63241,Terry Callier,0,180.50567,7,0.695,109.018,3,1,Blues,2001,44fd61e1-119c-479e-8301-8ac5c77148bf,0,0.706827671304,0.416173064627,3.512,7,0.695,-8.154,1,0.556,169.546
6030,SOTVSQV12AB018767D,665359,Juke Trax Online Vol. 6,ARPOPBQ11F4C83D36D,,,,DJ Spinn,0,240.43057,11,0.706,120.231,3,1,Bounce Back,0,987dbb5a-1593-4b83-8e42-fb6f3861154e,0,0.515310233231,0.260796778253,0,11,0.706,-13.159,0,0.604,228.426
6031,SOAUAOA12AB018776D,470993,Capsules,AR573WK1187FB47167,37.77916,san francisco,-122.42005,The Balustrade Ensemble,0,285.3873,2,0.014,116.423,3,0.686,Fall Away Into Darkness,2007,a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9,0,0.495556565106,0.292648269784,3.019,2,0.014,-17.057,1,0.319,264.452
6032,SOCFESM12A8C131EA8,283150,This Will Be Laughing Week,ARIUHYM1187B9AEAE4,39.17881,Manhattan Kansas,-96.56183,Ultimate Fakebook,0,149.55057,2,0.497,115.606,4,1,Brokÿn Nëedle,0,d2d9fa73-81b3-4c11-a8ab-20e33d59fc95,0,0.491695071277,0.326429667742,0.102,2,0.497,-3.287,1,0.497,146.564
6033,SOPAZAM12A6D4F6F05,27497,Broken,ARVMFE61187B992463,,,,Darwin Hobbs,0,352.86159,8,0.554,41.21,4,0,You Are God (Broken Album Version),2003,5326f884-ae4e-452f-97de-0a047facc16f,0,0.526515278111,0.406581680352,0.427,8,0.554,-9.055,1,0.565,343.458
6034,SORUPLP12A8C14177E,173464,In Humppa We Trust-Live!,ARWRS4D1187FB3FCD4,,,,Elakelaiset,0,182.83057,2,0.892,166.906,1,0,Humppa,1996,09c8218d-454a-489f-b500-80b305f79917,0,0.508440336158,0.40514344687,0,2,0.892,-11.931,1,0.646,182.831
6035,SOUWBCT12AB01846F6,343159,African Drums,AR6DD3C1187FB3D775,,Pittsburgh PA,,Beaver Harris,0,193.4624,2,0.822,82.571,3,0.737,Glo-Billy-Vee-Vee,0,d833ca14-1104-44b6-a90a-3b7d6ea5b139,0,0.233308809813,0.105308834069,0.152,2,0.822,-12.21,1,0.625,193.462
6036,SOETFQZ12A8C13C7DA,300821,The Letter/Neon Rainbow,ARMJAGH1187FB546F3,35.14968,Memphis TN,-90.04892,The Box Tops,0,177.3971,0,0.552,117.381,4,0,Neon Rainbow,1967,1c78ab62-db33-4433-8d0b-7c8dcf1849c2,0,0.63063003759,0.417499644971,0.171,0,0.552,-10.393,1,0.871,171.746
6037,SORUWYJ12AB0181EBF,391613,Martin Scorsese Presents The Blues: Stevie Ray Vaughan,ART3O5Z1187B9AB043,32.77815,Dallas TX,-96.7954,Stevie Ray Vaughan And Double Trouble,0,184.2673,6,0.205,98.623,1,0,Empty Arms,1996,f5426431-f490-4678-ad44-a75c71097bb4,0,0.733798940436,0.544257505725,0.061,6,0.205,-10.72,1,0.309,180.251
6038,SODHSPZ12AB0185645,416757,Our Music Is Red  - With Purple Flashes,ARVSDB11187FB4270B,51.55615,Middlesex England,-0.25969,The Creation,0,250.27873,9,0.886,85.453,1,0.134,Hey Joe,1967,1d5d9b06-1b0b-4c40-8481-bad62e03b4ab,0,0.555787460558,0.354454708478,0.165,9,0.886,-10.612,1,0.531,244.071
6039,SOQYHCL12A8C13E707,122610,Rise From Within,ARF3L8J1187B9B7866,37.97615,Athens Greece,23.73641,Astarte,0,173.81832,4,0.711,161.782,3,0.343,Risen From Within,2000,e790f012-1803-4b20-9448-d4a9536575f2,0,0.53708829702,0.352919183632,0.241,4,0.711,-6.241,0,0.547,166.005
6040,SOXDMYX12AB01890CA,673165,Contact?,ARU24791187B996E24,46.8132,Switzerland,8.22395,Prisma,0,219.66322,9,0.743,194.704,3,1,winning friends,0,6a804745-1926-4f05-9c9c-9c9f39d74fac,0,0.569275834746,0.406749194005,0,9,0.743,-10.037,1,0.469,219.663
6041,SOOLVIB12A8C1408E2,385038,Music Bank,ARSW5F51187FB4CFC9,,Seattle WA,,Alice In Chains,0,267.36281,1,0.134,92.012,1,0.094,Brother,1992,4bd95eea-b9f6-4d70-a36c-cfea77431553,0,0.796337059499,0.582921576451,0.119,1,0.134,-6.478,1,0.633,260.278
6042,SOYHZWP12A58A7C176,668323,Clueless / Original Motion Picture Soundtrack,ARWD82K1187B98CFF2,,Richmond VA,,Cracker,0,263.8624,4,0.675,136.459,4,0.068,Shake Some Action,1995,ca48bfb8-37c5-4a04-9837-a07975ee0cd3,0,0.640574149168,0.454714841079,0.148,4,0.675,-5.498,1,0.588,257.248
6043,SOUKEVR12CF4FFF27D,128135,18 CANDLES: THE EARLY YEARS,AR10USD1187B99F3F1,,Burlington Ontario Canada,,Silverstein,0,181.81179,9,0.315,200.375,5,0.279,FRIENDS IN FALL RIVER  (LP Version),2006,d89de379-665d-425c-b2e9-41b95d1edb36,0,0.77977441092,0.605507135691,0.135,9,0.315,-5.993,1,0.334,173.053
6044,SOYUMRC12A8AE452DE,137244,Pastanaga,ARQFPCY1187FB552CE,34.05349,California - LA,-118.24532,Sapo,0,219.74159,4,0.014,141.45,1,0,El Mes Alt,2003,4fc2d64d-888a-4bc3-aed5-761a8e854568,0,0.480872924584,0.38110649168,0.224,4,0.014,-5.155,0,0.152,216.921
6045,SOEQKKP12AC3DFA097,683558,Stille Nacht,ARWXHRS1241B9C7A1E,,,,Thomas Battenstein,0,123.11465,7,0.617,162.103,3,0.992,Nun singet und seid froh,0,,0,0.42562724003,0,0.626,7,0.617,-20.446,1,0.685,116.448
6046,SORLIQE12AF72A3375,224850,Broken Freedom Song: Live From San Francisco,ARBQPXY1187B98D67B,25.89958,Brownsville TX,-97.49553,Kris Kristofferson,0,259.68281,2,0,141.51,4,0,Road Warrior's Lament,0,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,0,0.73239386307,0.496224348644,0.119,2,0,-18.184,1,0,246.213
6047,SOZNDLW12A6D4FB4C5,65629,A Donny Hathaway Collection,ARTB5PP1187FB523B7,41.88415,Chicago IL,-87.63241,Donny Hathaway,0,322.87302,5,0.297,72.937,5,0.697,I Love You More Than You'll Ever Know (LP Version),1990,3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9,0,0.657406765298,0.422472423243,0.204,5,0.297,-16.336,0,0.367,308.86
6048,SOUKQWD12AB017F89D,409433,Natural Bridge,ARJXULI11F4C83C865,,,,Béla Fleck,0,158.98077,2,0.761,140.659,1,0,Punchdrunk,1982,,0,0.566532653818,0.272364626326,0.322,2,0.761,-9.89,1,0.735,148.915
6049,SODWZGN12A8C142A38,315004,Playlist: The Very Best Of Eddie Money,ARWZSFC1187FB567BF,40.65507,Brooklyn NY,-73.94888,Eddie Money,0,189.30893,2,0.221,86.902,5,0.772,Two Tickets To Paradise,1977,0e990816-cb3e-4930-a2eb-77909e42cd66,0,0.688146051452,0.518371605962,0.062,2,0.221,-7.54,1,0.516,180.024
6050,SOEWLTH12A6D4F8E29,37893,Jongo Trio,ARRLCY71187B9A0FC6,,,,Jongo Trio,0,163.36934,11,0.452,184.964,1,0,Morena Boca De Ouro,0,1d15a111-061d-48a2-bfe7-d352ec11d5f0,0,0.45528726198,0.206394504827,0.328,11,0.452,-7.657,0,0.465,156.874
6051,SOWXKLQ12A8C13C221,304844,Live at Stubb's,AR6J3X81187FB59A7B,40.65507,Brooklyn NY,-73.94888,Matisyahu,0,417.67138,5,0.386,181.549,4,0.874,Exaltation,2004,e8993e9d-9313-4447-ad23-791459a3790d,0,0.83059250647,0.639798164281,0,5,0.386,-7.865,1,0.289,417.671
6052,SORSIBU12AC468E2E3,793204,Trelokoritso - Oles oi epityxies,ARPKGV01187B9939F5,,Mass. - Boston,,The Charms,0,130.82077,4,0.084,149.054,1,0,Ascolta mio dio,0,51106b49-ee75-4c3e-bbdf-1aaa3f53daa4,0,0.622567955223,0.319927242389,0.42,4,0.084,-8.334,0,0.2,119.728
6053,SONATVQ12A6D4FAF73,175825,Matter Of Time,ARJAOPV1187B9A96D9,37.16793,United States,-95.84502,Javier Mendoza Band,0,295.57506,2,0.991,117.116,4,0.091,Rápido Nos Vamos,0,227e2a61-a638-45f8-b269-76d23a83da79,0,0.475231776278,0.262906153394,0.163,2,0.991,-4.639,1,0.64,290.04
6054,SOIUODF12A6D4F9C3E,64550,Master Collection_ Vol. 1,ARAPI451187B9B6E6F,35.472,Oklahoma City OK,-97.52033,John Michael Talbot,0,113.78893,5,0.12,96.709,3,0.417,Pass Through My Will,1989,5d8cd98d-0572-4fe8-8771-84b4eb9bf510,0,0.558245309272,0.439488099062,0,5,0.12,-21.506,1,0.519,108.507
6055,SOVBYLF12AB017EBAC,632807,Beyond the Permafrost,ARH8B5X1187FB3B6C0,,,,Skeletonwitch,0,173.37424,9,0.468,201.333,4,0,Sacrifice for the Slaughtergod,2007,99b3468f-ade6-45b9-b3b8-edbcfd9d553a,0,0.689559690171,0.529039572377,0,9,0.468,-5.516,1,0.429,169.059
6056,SOQIDEF12A8C139B23,535192,Oops!... I Did It Again,AR03BDP1187FB5B324,34.05349,Kentwood LA; Los Angeles CA,-118.24532,Britney Spears,0,223.52934,10,0.529,111.004,4,1,Don't Go Knockin' On My Door,2000,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,0,0.947327506635,0.631289507585,0,10,0.529,-5.304,0,0.498,214.698
6057,SOCVTPO12A8C13414F,243639,Break Through,ARUZL121187FB4B42D,,,,True Believers,0,281.88689,4,0.625,92.881,4,0.941,I Worship You,0,656a129f-fb76-49b6-ad33-2573564f6c22,0,0.494073815045,0.328073304913,0,4,0.625,-8.672,1,0.288,274.721
6058,SOTEWGK12AB0185C5A,464243,Uganda,ARS2FUA1187B9ADABF,,South Dakota,,Indigenous,0,201.482,5,0.296,108.018,4,1,Wanikaa (Featuring Abramz_ Krazy_ Lyrical G_ Saint Ca and Sylvester),0,89210ca8-1641-4b84-b8f2-2be975d4d0a6,0,0.549529672715,0.404052747696,0.316,5,0.296,-6.724,1,0.151,194.908
6059,SOVQWTQ12A8C13D988,217026,El Album,AR937CC1187B99B9B9,,,,Los Abuelos De La Nada,0,194.01098,2,0.529,139.685,4,0,Lunes Por La Madrugada,1984,4a8caef2-56e4-4358-a66a-f2346bd7dfa5,0,0.5257402685,0.389119621877,0.439,2,0.529,-14.409,1,0.538,189.08
6060,SOLBDAS12AB018BB6E,765828,Asi Soy,AROVE3N1187FB44DAD,,,,Charlie Cruz,0,288.83546,2,0.278,200.534,4,0,Si No Te Hubieras Ido,0,3eccea37-60dc-43f6-af3d-0e0a13343ef2,0,0.533453342992,0.273806150275,0.223,2,0.278,-2.968,1,0.194,286.076
6061,SOLBDEY12AC9E12684,633037,Sonneries ch'ti By Blingtones,ARGSAFR1269FB35070,,,,Blingtones,0,9.66485,4,0,67.046,1,0,La boîte à hein biloute,0,,0,0.0214929054152,0,0.12,4,0,-12.838,1,0,9.665
6062,SOGINAY12A8C138666,420490,Live Radio Sessions,ARS0W831187B9AF0B7,,,,Maximilian Hecker,0,205.7922,8,0.506,129.488,5,0.737,Full Of Voices,2005,256f09e5-43f4-4b3d-836c-2cc9283d22c0,0,0.621121051286,0.435684070209,2.421,8,0.506,-8.059,1,0.625,192.952
6063,SOHWVJJ12AB0185F6D,301001,Whitesnake's Greatest Hits,ARASYMJ1187B9ACAF2,51.50632,London England,-0.12714,Whitesnake,0,250.3571,7,0.342,125.783,4,0.387,Fool For Your Loving,1980,5dedf5cf-a598-4408-9556-3bf3f149f3ba,0,0.82243282937,0.531303318565,3.199,7,0.342,-7.356,1,0.626,240.054
6064,SOADKNO12AB0182BC7,659812,Blow My Fuse,AR3SEQM1187B98E9E8,39.6425,Hagerstown MD,-77.71758,Kix,0,257.2273,1,0.747,140.994,4,0.381,Cold Blood (LP Version),0,65dcb0ac-303d-4179-ac8a-b2881357b719,0,0.629749040001,0.423563890263,0.246,1,0.747,-2.769,1,0.7,242.451
6065,SOETIGS12AB0186644,467076,Leroy Hutson Selected Hits Vol. 2,ARVML4B1187FB52324,40.73197,Newark NJ,-74.17418,Leroy Hutson,0,323.99628,7,0.702,183.935,4,0.468,More Where That Came From - Original,0,410b8630-2fd5-4368-8a5b-dbc5e82f6b1c,0,0.530355667875,0.397179042592,3.68,7,0.702,-17.92,1,0.652,312.372
6066,SOIBAKV12A8C142CE7,372744,Winter Tour '05 - '06,AR5BX3Y1187FB39E93,32.74838,Ocean Beach San Diego CA,-117.24681,Slightly Stoopid,0,118.49098,9,0.671,173.709,4,0.519,Jimi Baby,0,2c7e21ad-9b16-42df-9f9b-d583ce70a88a,0,0.866171076427,0.488338989664,0,9,0.671,-12.708,1,0.605,108.344
6067,SOERSTG12AC4685824,606342,Originalité,ARPHH7Z1187B9B6A3A,,Sona-Bata Zaire,,Franco,0,188.47302,2,0.005,178.192,4,0,Motindo Na Yo Te,0,891004ce-89a3-4512-9141-d0098d376cfc,0,0.600486542701,0.453270236306,0.183,2,0.005,-8.774,0,0.287,183.786
6068,SOUHRQN12A58A7C12A,312458,The People Vs.,ARNLW7H1187B99EC9D,,,,Trick Trick / Eminem,0,285.49179,1,0.21,91.101,4,1,Welcome 2 Detroit,2005,9c7fa325-d654-46e7-a122-076aa5dd0a51,0,0.604479006972,0.390489535122,0.074,1,0.21,-4.853,0,0.227,274.657
6069,SOAOWLA12A6D4F7DD4,27415,The Sex Pistols,ARD3LXU1187B9ABFC5,,,,Sex Pistols,0,186.40934,4,0.579,133.811,1,0,New York (Dave Goodman Demo Version) (Explicit),0,e5db18cb-4b1f-496d-a308-548b611090d3,0,0.731184230413,0.549204383877,0.223,4,0.579,-7.654,1,0.51,179.397
6070,SOIZEZF12A8C13F7E9,307974,Carlos Nunez En Concert,ARCID1N1187FB51DA0,,,,Carlos Nuñez,0,237.87057,0,0.806,113.156,3,0.902,A Costa De Galicia,2002,3d9ba6f0-c4ed-450b-a150-37e2ebf13e77,0,0.53570252813,0.384986116578,0,0,0.806,-8.691,1,0.636,235.143
6071,SOGRKKB12A8C14595A,316040,King Of Pop,ARXPPEY1187FB51DF4,,,,Michael Jackson,0,249.99138,11,0.383,128.702,4,0.495,HISTORY,1995,f27ec8db-af05-4f36-916e-3d57f91ecf5e,0,0.86652031981,0.766545450757,0.131,11,0.383,-2.617,1,0.169,243.879
6072,SOUYIJX12A6D4F96CE,409661,King Jammy's: Selector's Choice Vol. 2,ARW90Y31187B98FC7C,,,,Pinchers,0,195.10812,10,0.301,158.103,4,1,For Your Eyes Only,0,8dc3c6f8-1c44-4e0b-b17b-de6650e43c19,0,0.558384455186,0.340632714452,0.148,10,0.301,-7.551,0,0.439,189.318
6073,SOHERKR12AB018B158,708601,Mexico Gran Colección Ranchera - Antonio Bribiesca,ARUILCK12086C13991,,,,Antonio Bribiesca,0,181.91628,7,0.905,84.05,1,0.198,Anillo de compromiso,0,3d8f1f9e-1b40-4491-ab45-c67214150fbe,0,0.350323764889,0.269367295143,0,7,0.905,-12.468,1,0.816,177.093
6074,SOKXTEN12A8C13B438,215115,Facto Delafe y las flores azules VS El monstruo de las ramblas,ARL6UP41187FB5C604,,,,Facto Delafe y las flores azules,0,158.45832,2,0,95.036,4,0.478,Enero en la playa (Edit),2005,a2196d4e-4566-4540-bcb4-f6507ec5bfde,0,0.636119207143,0.363499577136,3.849,2,0,-9.65,1,0,154.43
6075,SOOOUDM12AAA15EE2D,615562,Tango,ART9VCW1187B9B6FE6,,,,Lili Ivanova,0,253.70077,6,0.419,124.025,4,0,Pak shte te obicham,0,ab634a19-20e3-4801-975e-a230f899af8a,0,0.352913734411,0.275197861754,0,6,0.419,-6.097,0,0.326,250.694
6076,SOKCDWG12A8C1398E7,105323,Bröderna Djup - Vi bor på landet,AR2ABYH1187B9A0C67,,,,Bröderna Djup,0,126.6673,9,0.42,135.407,4,0.492,Råskevärsrock,0,c880c519-8fc2-4bee-95ca-34f50da728ff,0,0.346073476146,0.2473593192,0.359,9,0.42,-9.221,1,0.558,120.471
6077,SOTLYRR12A8C13951F,293622,RCA Country Legends,AR0X3JJ1187FB3A9A7,,McLellan FL,,Hank Locklin,0,146.83383,7,0.666,90.61,4,0.603,Danny Boy,0,c8d0d74b-80eb-4746-8cea-f5df78b4b90c,0,0.6357570221,0.37943697224,2.241,7,0.666,-13.12,1,0.653,140.707
6078,SOCZQSZ12A8AE4604D,237547,Sly & Robbie present Taxi,AR0DSOO1187B9B855E,,,,Wailing Souls,0,204.85179,7,0.588,146.445,4,0.433,Old Broom,1981,f28a0e2e-d469-4f9d-8080-f5548fc1a239,0,0.593262654756,0.372069058228,0.629,7,0.588,-9.99,1,0.496,193.62
6079,SONTUMS12AC468A9AA,695138,Poikamies (2009),ARKPDBH1242077DEB1,,,,Murskahumppa,0,145.76281,9,0.846,130.756,1,0,Poikamies (2009),0,,0,0.435889847088,0.268037839631,0,9,0.846,-8.189,1,0.629,143.267
