SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,mbID,Energy,ArtistFamiliarity,Hotness,end_of_fade_in,key,keyConfidence,Loudness,mode,mode_confidence,start_of_fade_out
4011,SOIXEBH12A6D4FD17E,128106,The Curse,ARMOHN71187FB3959F,33.6671,Orange County CA,-117.76505,Atreyu,0,267.17995,0,0.402,151.64,4,0.611,The Remembrance Ballad (Album Version),2004,17e137fb-59e5-4fd7-af48-afc34995396c,0,0.821844255124,0.592439485528,0,0,0.402,-4.6,0,0.446,257.387
4012,SORZHJO12A8C1338F3,282390,All Money Is Legal,ARC18161187FB4CF4B,40.71455,New York NY,-74.00712,Amil,0,248.5024,0,0.707,165.967,4,0.983,Anyday,2000,1de1b55f-59ff-4132-8b2b-3416fbf3f879,0,0.583298629996,0.354574370509,0.16,0,0.707,-8.183,1,0.614,243.542
4013,SOCLDAW12A8C144BEC,374550,Le Roi de la Bossa Nova,ARQCHDN1187FB4C7C2,-22.97673,Rio de Janeiro Brazil,-43.19508,Luiz Bonfa,0,141.40036,2,0.345,194.099,4,0.548,Santeleco,2005,f926459e-1bd2-42a6-a174-8994ad950591,0,0.549282907459,0.347547580526,0.24,2,0.345,-15.263,0,0.103,135.872
4014,SOAFHVT12A8C141A9F,174657,Washboard Sam Vol. 3 (1938),AR84AQE1187B98AD9C,36.068,Walnut Ridge AR,-90.9564,Washboard Sam,0,184.78975,0,0.464,95.666,4,0.979,Washboard Swing,0,7c913d1c-cef0-4c02-89d2-ecbf6ab5fc21,0,0.505784762727,0.326750333974,0.403,0,0.464,-14.727,1,0.513,179.078
4015,SOEKYVZ12AB018741A,709418,Burned Alive By Time,ARWLV931187B9B0F5A,30.33138,Jacksonville FL,-81.6558,Evergreen Terrace,0,143.882,7,0.08,166.03,4,0,Please Hammer Don't Hurt 'Em,2002,9f94e88e-cb13-48b2-8c3d-6ff1181aca80,0,0.825192029267,0.529165902102,0,7,0.08,-5.983,1,0.354,134.995
4016,SOVEHDZ12AB017E78F,391315,Introspective,ARAI3SX1187B9A3A9A,,,,Brainchoke,0,91.01016,6,0.675,127.171,4,1,1st World Hypocrisy,0,5d73fe4a-960d-4188-acf2-96ecbe6a3a2a,0,0.404756070159,0.26402710106,0,6,0.675,-2.874,0,0.557,91.01
4017,SOUHLWG12AB0184414,368010,Smash Hits 1989,ARJQSSS1187B99A513,,,,Cookie Crew,0,282.33098,8,0.622,85.962,5,1,"Got To Keep On (12"" Version)",1989,a9e7b58c-606d-4c86-b5bf-841bd3b70ddd,0,0.413934001593,0.317491738988,1.088,8,0.622,-10.713,0,0.519,274.866
4018,SOELLGL12A8C13691C,195499,Avatar,ARDE7I31187FB43352,23.1168,Havana Cuba,-82.38859,Gonzalo Rubalcaba,0,424.51546,9,0.332,187.406,4,0.141,Infantil (Dedicated to John McLaughlin),2008,70053535-a3ae-4aad-a6cd-68c55085b843,0,0.5343922941,0.34517431864,0.16,9,0.332,-12.205,1,0.305,410.633
4019,SOOCYRU12A8C132403,144074,Kommt zusammen,ARNJVSL1187B99AFD4,52.51607,Berlin Germany,13.37698,2raumwohnung,0,335.17669,11,0.029,111.016,4,0.748,Lachen und weinen,2001,5579a23d-c411-4930-987d-ff89d77c1c12,0,0.664559978604,0.397569595443,2.728,11,0.029,-9.322,1,0.293,329.63
4020,SOAFJWE12AB01837B3,452608,Outrageously Wild,ARC6J781187B98F02B,,,,Tania Maria,0,325.66812,11,0.496,176.18,4,0,Come With Me,1983,722acd7b-e04c-4250-912d-7bdd218a9f3b,0,0.606885311313,0.397594324106,0,11,0.496,-12.861,0,0.322,318.375
4021,SOESQNH12A58A79AC3,800,Jubilee,ARD3LXU1187B9ABFC5,,,,Sex Pistols,0,194.58567,2,0.065,144.573,4,0,Pretty Vacant,1977,e5db18cb-4b1f-496d-a308-548b611090d3,0,0.731184230413,0.549204383877,0.218,2,0.065,-6.758,1,0.375,194.586
4022,SOXXSLE12AB0184F1B,626950,Shellcode,ARJPADO1187B9897CE,,,,Moving Ninja,0,287.00689,6,0.313,90.167,3,1,Lost Tribe,2005,304eb210-1d60-4915-a8d4-3c1395677b08,0,0.486573734184,0.317516298049,2.844,6,0.313,-8.717,0,0.096,284.915
4023,SOOQIWV12AB018B96D,804467,Breakout,AR18B3W1187B9A5AAA,,,,Louisa Mark,0,156.52526,5,0.475,128.304,1,0,Keep It Like It Is,2003,0b861813-3660-4341-ba27-4af6788744fd,0,0.330647051543,0.273269209344,0.52,5,0.475,-14.29,0,0.406,149.571
4024,SOYWSDZ12AB01812FE,639881,Underneath Rotting,AR8BMEQ1187B9B4214,38.2589,Missouri,-92.43659,Pumpkin Buzzard,0,122.40934,6,0.361,119.984,3,1,Death Adventure,0,a506c0c1-a837-4c5c-8062-78063bb27542,0,0.391108884632,0.240098405753,0.073,6,0.361,-5.94,1,0.477,118.892
4025,SOTXYXO12AB018B008,726498,Bright Lights,AR6892W1187B9AC71B,,London England,,Placebo,0,221.6224,7,0.422,118.956,4,0.047,The Never-Ending Why,2009,847e8284-8582-4b0e-9c26-b042a4f49e57,0,0.80452352067,0.586433378718,0,7,0.422,-5.176,0,0.485,209.548
4026,SOHBSTB12A6D4FAE27,239740,All The Good Times,ARI3BMM1187FB4255E,38.8991,Washington,-77.029,Alice Stuart,0,305.73669,0,1,83.456,3,0.376,Woman Blue,0,c5bca5a8-1357-4f4c-8544-b36c814ff6d6,0,0.489816268982,0.328553015018,0.206,0,1,-12.28,0,0.985,295.108
4027,SOFPTCN12A8C13BD3C,157094,Bandidos Rurales,AR2S6UD1187B9B944F,,,,León Gieco,0,266.762,2,0.972,120.023,3,0.776,Ruta Del Coya,2002,dbe1d6c8-1319-4369-924a-65bb1f9fced5,0,0.562614767548,0.358435364244,0.237,2,0.972,-10.423,1,0.851,258.514
4028,SOLPNHG12A8AE47934,138239,Adrenaline Rush,ARSE5NP1187B9B98AB,,Chicago IL,,Twista,0,368.03873,1,0.847,120.389,4,0.62,It Feels So Good (Album Version),1997,0bc858a1-3573-4216-9423-c96dd8c72919,0,0.889613554744,0.593808365175,0,1,0.847,-6.828,0,0.728,368.039
4029,SOFUCJI12A8C142A03,239836,Mejores Tiempos,AR51YM81187B9B536C,,,,Michael Salgado,0,221.64853,7,0.415,206.637,4,0,Surfriendo El Castigo,0,74558d04-568a-4969-9964-45831d887f22,0,0.603575982815,0.318024619795,0.104,7,0.415,-6.693,1,0.227,213.693
4030,SOPFUJH12A8C1460C9,479468,Seul Ou presque,ARGDSO91187B9AAB35,,,,Patrick Bruel,0,263.94077,9,0.733,140.696,4,0.245,L'Appart,1991,bbd476fe-2987-4e5a-a278-ce5d5f3a6b9c,0,0.631151242449,0.432754336766,0,9,0.733,-17.855,1,0.616,255.46
4031,SOBSEGK12A58A7BEBF,340299,Spunk,ARD3LXU1187B9ABFC5,,,,Sex Pistols,0,129.93261,8,0.783,129.722,1,0,Seventeen,1977,e5db18cb-4b1f-496d-a308-548b611090d3,0,0.731184230413,0.549204383877,0.943,8,0.783,-6.458,1,0.65,126.914
4032,SOTSIIH12A8C13A516,212218,Café Quijano,ARAIJG51187B9B97A4,,,,Café Quijano,0,262.37342,11,0.386,102.677,4,0.752,Poesía De Amor,1998,227f3e04-feb2-4741-b73f-70e266d32bf0,0,0.551682526284,0.352338667915,0.113,11,0.386,-9.37,0,0.393,253.202
4033,SODKRYJ12AC468A00F,599957,It's So God!,ARZKFR51187B9AF51B,,,,Brian Free & Assurance,0,207.04608,11,0.715,108.565,4,0.924,The Coming Of The King,0,88f89d96-0467-4064-8894-fafc145e3af4,0,0.416463908141,0.374335194759,0,11,0.715,-5.296,1,0.711,200.272
4034,SOSJYAJ12A6D4FCA04,176769,Wail & Ride,AREP0H61187FB443CF,,,,Grayson Capps,0,124.18567,2,0.011,101.076,4,0.484,Give It To Me,2006,f2ab6fbd-e2d6-4f14-bc02-5dca733b2ed8,0,0.58403786492,0.356406617735,0.229,2,0.011,-7.109,1,0.343,120.094
4035,SOUCLTK12A8C141490,224258,The Hickory Days,ARB1KC91187FB38B13,,,,Carl Smith,0,107.62404,4,0.618,109.449,4,0.569,If You Don't Somebody Else Will,0,bc933822-d278-4388-ac7a-af8244e9f2b9,0,0.551502069088,0.351717751121,0,4,0.618,-13.51,1,0.553,99.12
4036,SOBMPPH12A6D4F87E1,28279,Static Age,ARA1UU51187FB5A70B,,New Jersey,,The Misfits,0,82.1024,2,0.709,185.615,1,0,She (1997 Digital Remaster),1996,936addc3-91aa-49de-8ec0-0dc186de151f,0,0.85372585672,0.550991009241,0.061,2,0.709,-8.294,1,0.553,77.357
4037,SOTQGSB12AB01894AE,649320,Noble Things ST,AR3AY3R1187FB52CF0,,Vidor TX,,Tracy Byrd,0,190.27546,9,0.567,137.528,4,0,Take Me Fishin',0,1edead6d-6c01-4ad4-9cce-c334bf7edf23,0,0.692975623904,0.422507450826,0.282,9,0.567,-11.036,1,0.633,180.013
4038,SOKKHGP12A8C13768C,94602,Nevermind_ It's An Interview,ARH3S5S1187FB4F76B,,London England,,Nirvana,0,1061.79873,4,0.155,131.056,4,0.374,Nevermind_ It's An Interview,0,9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6,0,0.825805386192,0.661382924338,0.885,4,0.155,-19.304,0,0.149,1055.167
4039,SOMOMNY12A8C14549F,379460,Soy Zuliano,ARRXPRY1187B9A8B34,,,,Gran Coquivacoa,0,185.0771,6,0.083,81.255,4,0,Frente A Tu Altar,0,a1be513e-35e5-47b0-8b73-7476378384aa,0,0.421376060223,0.366527801955,0,6,0.083,-8.914,0,0.53,181.052
4040,SOBFTEV12A8C13B4A4,166629,Long Road Out Of Eden,AR16GSC1187B9A6291,,Los Angeles California,,Eagles,0,261.17179,5,0.449,92.186,4,0.468,I Don't Want To Hear Any More,2007,f46bd570-5768-462e-b84c-c7c993bbf47e,0,0.767020210404,0.681987760426,0.183,5,0.449,-6.182,1,0.359,251.826
4041,SOAYOFO12AF72A4B88,283324,J.Lo,AR7C6G11187B9B4C1E,,The Bronx New York,,Jennifer Lopez,0,211.56526,6,0.334,104.796,4,1,Play,2001,f0602f55-1770-483d-89bd-4bae0d0ac086,0,0.877119424278,0.56091265733,0.177,6,0.334,-1.81,0,0.357,211.565
4042,SOZIVOA12A6D4FA4BD,65516,Celtic Worship 2,ARJWK3M1187B98D679,,,,Eden's Bridge,0,337.13587,2,0.416,79.13,5,0.7,By My Spirit  (),0,22043e27-15a1-41b8-b8ba-b69cb2d43c51,0,0.467318921926,0.346683794514,0.374,2,0.416,-16.311,1,0.693,311.989
4043,SONSSFN12A58A7C412,7091,Live From Cincinnati_ Bringin' It Home,ARSYKGV1187B9A49CD,,,,Nicole C. Mullen,0,237.16526,8,0.377,104.039,4,0.899,Shooby (Live Version),0,8e8c6fd6-c96a-4296-9c11-90452394b1bc,0,0.614642954159,0.439024561207,0,8,0.377,-5.643,1,0.335,237.165
4044,SOSJENW12AB0185F30,558721,Cherish The Ladies: Irish Women Musicians in America,AR9SYAF1187FB43BD5,,,,Cherish The Ladies,0,134.81751,2,0.044,118.182,5,0.374,The Shaskeen / Gan Ainm,1999,c6c538ec-a3ca-43f0-8d73-6e88582de31f,0,0.581507854612,0.390020825482,0.078,2,0.044,-16.831,1,0.351,130.084
4045,SOBNCWM12AC4689D40,599591,Samba Samba,ART9Z1P1187FB36C94,6.47279,Venezuela,-66.58904,Edmundo Ros,0,168.88118,0,0.622,199.894,1,0,Congo,0,af06ac05-d9ec-4a5d-a637-aa75830f08d8,0,0.448026304494,0.323634923325,0.978,0,0.622,-15.05,1,0.479,152.665
4046,SONQTZF12AB0181781,468483,Neil Sedaka Selected Hits,ARUE3AK1187B9AC923,,Brooklyn NY,,Neil Sedaka,0,256.9922,4,0.138,159.184,1,0,Superbird,0,577d92bd-32ac-48b6-86df-4db6b0b52fbf,0,0.720842183166,0.444025681011,0.229,4,0.138,-17.289,0,0.173,249.388
4047,SOMUBQM12A8C13ABC0,343322,Still [Collector's Edition],ARKZXSQ1187B9AC9F3,,,,Joy Division,0,241.08363,5,0.316,133.331,4,0.278,A Means To An End [Live at Birmingham University] [2007 Re-mastered],0,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,0,0.764287182498,0.57629465114,0,5,0.316,-11.524,1,0.073,231.515
4048,SOCGBAY12AB017C78E,336779,Listen to Eason Chan,ARA8DDQ1187B9AE3A0,,,,Eason Chan,0,226.55955,0,0.785,119.977,4,1,Been Sick Lung,0,86119d30-d930-4e65-a97a-e31e22388166,0,0.555277224341,0.395217687049,0.607,0,0.785,-6.005,1,0.442,223.568
4049,SOIJTGT12AB017D995,342182,Spotlight On Jerry Butler,AR8XG9J1187FB418C1,33.54243,Sunflower MS,-90.53727,Jerry Butler,0,164.70159,9,0.07,71.171,4,0.59,Let It Be Me(with Betty Everrett),0,fec55784-ff5c-4992-83dd-1f7c4b10c6bf,0,0.589259678209,0.389589781113,3.442,9,0.07,-15.685,1,0.361,151.51
4050,SOMYNRK12AB018A4CD,798276,Kali,ARXOKNT1187B9AA521,,,,Kali,0,601.99138,2,0.601,128.999,4,0.327,No. 284,0,9ceb4e76-2b49-48a1-96f5-5fca8a0ca6c8,0,0.543350012966,0.399265149721,0,2,0.601,-11.335,1,0.421,598.32
4051,SONUVBF12AB017CFDC,449631,Private Room - The X-Mas Lounge Session 2006,ARNZNFW122BCFCAB3B,53.89128,Quebec,-68.43114,Ino,0,392.35873,0,0.591,124.997,5,0.736,Silence tells you all,0,6eca5914-54d5-498d-9359-19c185934af3,0,0.46379170703,0.36979471399,0,0,0.591,-11.32,1,0.426,383.739
4052,SOKFBHX12A8AE466DB,135307,Mobstability,ARSE5NP1187B9B98AB,,Chicago IL,,Twista & The Speedknot Mobstaz,0,377.86077,8,0.383,121.957,4,1,Warm Embrace (LP Version),0,0bc858a1-3573-4216-9423-c96dd8c72919,0,0.889613554744,0.593808365175,0,8,0.383,-6.893,0,0.473,372.129
4053,SOVLSST12AB01838C2,623410,13 ans de caravaning,ARW040W1187FB51082,,,,Les Hurlements D'leo,0,334.13179,9,0.538,163.317,4,0.432,10 $ Bill,0,8112488e-0da3-4e2e-b71d-c17630e94f69,0,0.446326628058,0.425728130672,0.218,9,0.538,-7.75,1,0.399,331.778
4054,SOQBIEB12AB0187D27,666014,Wild Frontier,AREVQ7D1187FB4371B,,California - LA,,Randy Stonehill,0,229.90322,2,0.836,121.437,4,1,Get Together - Album Version,0,289d26e4-8935-4f27-9ddc-fe0ee445d6b7,0,0.547950627959,0.325824019259,0,2,0.836,-11.724,1,0.589,220.851
4055,SOSVJKU12A8C142FFE,378580,The Trials Of Job,ARIOTFR1187B98F316,,United States,,Mykill Miers,0,252.94322,4,0.548,106.221,3,1,Knuckle Up,0,c859eb2f-563e-41fe-b034-a043faecf575,0,0.444184730365,0.326555905112,0.403,4,0.548,-7.699,0,0.443,239.909
4056,SOEXZJD12AB0182FC1,356763,The Original Blues,AR56UY11187FB46D49,38.62774,St. Louis MO,-90.19951,Lightnin' Slim,0,177.68444,7,0.864,94.721,3,1,My Babe,1997,b3ee178f-e114-49d4-8013-c962d8f3d33b,0,0.429235343528,0.322988162527,0.517,7,0.864,-16.554,1,0.913,170.672
4057,SORMZSD12A6D4F736A,22786,The Best of Al DiMeola: The Manhattan Years,ARVJVFF1187B9B40D6,40.7174,Jersey City NJ,-74.04323,Al DiMeola,0,319.84281,1,0.312,206.101,4,0,July,1992,09c0f334-f9de-4970-b9ee-ef799cd093be,0,0.643016143941,0.461517204498,0,1,0.312,-10.176,1,0.445,312.616
4058,SOLBAJZ12AB01840B0,505052,And Now...,ARW2IMH1187FB4791F,,,,The Revolutionary Ensemble,0,1253.92934,2,0.37,74.183,4,0.83,911-544,0,f7f5582f-8c25-405f-b612-2dda2f25b031,0,0.351037324185,0.301672873439,0.38,2,0.37,-11.973,0,0.42,1244.932
4059,SOFTAZM12A8C141CD9,315020,Dora The Explorer,AR3KXHI1187FB3A8BF,,,,Dora The Explorer,0,32.1824,7,0.431,107.201,4,0.686,ABC (The Alphabet Song),0,2989f1b7-b1db-40a4-ab9e-a28a3b6d6c45,0,0.514414554202,0.413757657252,2.357,7,0.431,-8.431,1,0.561,32.182
4060,SOHLSKT12A6D4F71B4,21616,Black Dots,AR7Y6JX1187FB4D9B3,,Washington D.C.,,Bad Brains,0,118.04689,11,0.571,135.415,4,0,At The Atlantis,1996,e919b253-da5b-4aae-a444-6a368376a2d6,0,0.726298027446,0.555414575816,0,11,0.571,-8.435,1,0.29,108.954
4061,SOOAHQO12A6D4FA507,286343,The Complete Recordings 1941-1947,ARSC6WR1187FB40B18,46.91008,Jamestown ND,-98.70853,Peggy Lee,0,185.0771,3,0.232,144.099,1,0.297,If You Build A Better Mousetrap,0,5a2463af-eef0-4a22-bc8f-5865fbe9c78e,0,0.77081365167,0.477260389684,3.82,3,0.232,-11.824,1,0.483,183.037
4062,SOYEKDZ12A58A7EA4F,331311,Walk On By,ARB1LM61187FB4DDF4,38.57842,Spring Fork MO,-93.2393,Leroy Van Dyke,0,124.52526,0,0.796,163.942,1,0,If A Woman Answers,1962,9eed827f-ddf8-4d55-b83b-f8d6bbbca54d,0,0.500506965142,0.34341317981,0.57,0,0.796,-18.57,1,0.694,114.619
4063,SOTJXRK12AAF3B264E,787956,Where Are You,ARXWBOL11E2835E5BB,,,,Abbott & Chambers,0,434.15465,7,0.144,129.956,4,1,Where Are You,0,2c0be2ba-fa63-430f-afca-7499852158f6,0,0.421234589381,0.21893641516,0,7,0.144,-6.581,1,0.347,423.962
4064,SOFJBSA12A8C130F97,140672,Los Iracundos En Vivo Vol.1,ARYN8YT1187FB38396,,,,Los Iracundos,0,228.30975,10,0.605,102.534,4,1,Candilejas,0,a1658d98-c4dc-40b9-8bbd-9793f44e64dd,0,0.490193633978,0.377472507312,2.043,10,0.605,-9.91,1,0.582,216.114
4065,SOWJALY12A6D4F837F,45175,Bluesbreakers With Eric Clapton - Deluxe Edition,ARJ9DSA1187B990E00,,,,John Mayall & The Bluesbreakers,0,214.69995,2,0.491,107.458,4,0.631,All Your Love,1966,4756395c-57ed-4a63-afb2-01117f14dff6,0,0.626803106327,0.405234690787,0.262,2,0.491,-8.441,0,0.603,207.935
4066,SOJXOVT12AB018581C,557587,Celebrate This Christmas,AR7SF1N1187B9A91D1,33.56173,Aiken SC,-81.72239,John Berry,0,239.20281,7,0,126.533,4,0.733,Let's Fall In Love This Christmas,0,f7ad1ac8-8e0f-4c40-bce7-c5b24956fa15,0,0.566013953545,0.463771722463,0.496,7,0,-8.139,1,0.108,228.728
4067,SOIUEQG12A8C134F30,188216,The Out of Towners,AR8IEZO1187B99055E,,,,Marc Shaiman,0,154.122,2,0.496,131.615,4,0.469,We're New Yorkers Now!,1999,4210c92d-09ad-45c0-8fad-3dc9590fa296,0,0.510010870826,0.378442736545,2.043,2,0.496,-17.548,1,0.358,145.032
4068,SOSZHRE12AB018BB5F,765824,Shake It Up,AR6U4801187B9A8C45,,,,Boney James And Rick Braun,0,243.48689,9,0.681,96.136,3,0.556,Shake It Up (Album Version),2000,3dcbc17c-5b2e-4fd9-b8d1-5caea71ecff3,0,0.328179991307,0.201037195321,0.224,9,0.681,-5.58,1,0.549,238.068
4069,SOFVVWJ12AB0183B6A,556611,Passo De Anjo Ao Vivo,ARMQUTT12086C12BF5,,,,Spok Frevo Orquestra,0,269.73995,2,0.446,71.156,4,0.246,Passo De Anjo,2007,bf4605e0-f145-4774-92e8-a0c53a9a4276,0,0.434241407361,0.28398794931,2.38,2,0.446,-6.719,1,0.838,239.618
4070,SOJHMFW12B0B80B79B,23876,Paul's Boutique,ARLHO5Z1187FB4C861,,New York NY,,Beastie Boys,0,247.7971,9,0,100.788,4,0.899,Shadrach,1989,9beb62b2-88db-4cea-801e-162cd344ee53,0,0.853124523276,0.591628024008,0.157,9,0,-15.059,1,0.165,247.797
4071,SOEVIQU12A8C134A62,152395,The Best Of The Academy,ARXZAV31187FB3CE61,,,,Academy/Marriner,0,377.10322,10,0.202,118.712,3,0.641,Andante Cantabile (String Quartet No 1 In D Major,0,f0ac992d-edd9-4672-ac23-ba0ca93f6539,0,0.496268412868,0.347983088215,2.415,10,0.202,-29.793,1,0.269,338.5
4072,SOONKTB12AC3DFA982,603302,Keep On Singin',AR8I87E1187FB57E2E,34.26624,Pacoima CA,-118.4164,Andrae Crouch,0,174.602,7,0.65,164.647,1,0,Ive Got Confidence,0,76ca5dc7-2e3c-4e16-8f55-7d6c33272180,0,0.452400581871,0.401462053207,0.264,7,0.65,-4.101,1,0.262,158.772
4073,SOOYRFK12A6D4FB5CA,228539,Bliminal,ARD4KNM1187FB3626A,,,,Liquid Stranger,0,551.54893,5,0.503,93.328,4,0.311,We Meet at Last,2007,c1281222-c989-4987-a87e-9a42a65727f0,0,0.540123026187,0.376200928781,0,5,0.503,-11.582,1,0.42,542.314
4074,SOQTJWB12A670218FD,12546,Behind The Button-Down Mind Of Bob Newhart,ARJDWEA1187B9B676F,,,,Bob Newhart,0,72.33261,10,0.492,133.721,3,0.956,Herb Philbrick - Counter Spy ( LP Version ),1961,14abda46-7ed4-4cf6-b4c6-f694166cd5f0,0,0.443865074984,0.372910680758,0,10,0.492,-12.043,1,0.308,72.333
4075,SOLBDUG12AB0183A49,488730,Daouda et sa guitar,ARMW52H1187B98C835,,,,Daouda,0,208.37832,2,0.033,104.72,4,0.859,Mon coeur balance,0,0f4eac38-225d-4118-9de1-361302bb236b,0,0.381463101615,0.279743591372,0.164,2,0.033,-10.466,1,0.485,200.94
4076,SOTBQVH12A58A7B6C7,282364,Starchild,ARMIMHT1187B98F038,,Santa Monica CA,,Teena Marie,0,345.67791,6,0.481,99.978,3,0.978,Help Youngblood Get To the Freaky Party,1984,98cb2d05-0b47-4bc6-b345-792eecbe8449,0,0.621414328404,0.443930192726,3.582,6,0.481,-12.23,0,0.471,338.274
4077,SOEHUNR12AB017C920,493219,The Fabulous Fifties Vol 6,ARKXLIJ1187B9A4C54,,,,Percy Faith And His Orchestra,0,220.15955,7,0.314,55.233,4,1,The Song From Moulin Rouge,1953,dd38ac8c-9fb0-466c-b011-5de671f5978b,0,0.437634718072,0.361340210432,2.392,7,0.314,-14.837,0,0.324,211.586
4078,SOLBPPU12AB0187DD7,674944,Black Chicago,ARKJWYK1269FCD1A1C,,,,Ace Da Vinci,0,269.68771,11,0.561,211.059,4,0.658,D Solo,0,,0,0.305809631336,0.283230274064,0,11,0.561,-9.255,1,0.687,263.541
4079,SOEFIUU12A8C133A2B,191415,Everything Is Nice: The Matador Records 10th Anniversary Anthology,ARDCE3Q1187B99D0D7,,,,Non Phixion,0,222.56281,10,0.1,96.093,4,1,Sleepwalkers,1999,fbca5223-6808-49cd-aebe-300600f51077,0,0.648069465283,0.420001071251,0.497,10,0.1,-5.724,0,0.566,202.461
4080,SOGKFXJ12AB01831BB,702379,Making Moves,AR3VSHF1187B9B3002,,St Louis MO,,Flame,0,190.37995,8,0.122,121.015,4,0.859,Don't Stop,0,59c9c0bf-76af-4a18-8853-d8c9bc3b34f4,0,0.666564006979,0.442670004644,0,8,0.122,-8.402,0,0.217,180.332
4081,SOFNTHT12A58A7D462,716004,Misfortunes,ARVWIEH1187B9B39B5,,Long Island NY,,This Is Hell,0,119.7971,8,0.184,150.006,4,0,RECKLESS,2008,48e52efa-e3b9-4e3d-9f20-d408a4b78421,0,0.677550148928,0.492132220964,0.228,8,0.184,-5.261,1,0.342,112.205
4082,SOHGHMH12A67020155,6953,Perfect Time,ARHOCKY11E2835D7CB,,,,Maire Brennan,0,184.34567,7,0.153,135.124,3,1,The Big Rock (LP Version),0,06a63579-f1fc-4c4d-80fd-729ffafe06f5,0,0.576053722689,0.385878057741,0.334,7,0.153,-9.584,1,0.559,173.354
